t,gt_x,gt_y,gt_z,gt_yaw,est_x,est_y,est_yaw
599.2000,5.2965,-0.8714,1.4681,0.05741,5.2149,-1.4071,-0.04141
599.3000,5.3357,-0.8703,1.4676,0.06199,5.2532,-1.4086,-0.03650
599.4000,5.3736,-0.8692,1.4674,0.06637,5.2944,-1.4103,-0.03138
599.5000,5.4168,-0.8678,1.4674,0.07147,5.3320,-1.4119,-0.02659
599.6000,5.4543,-0.8664,1.4676,0.07584,5.3725,-1.4127,-0.02134
599.7000,5.5004,-0.8644,1.4681,0.08082,5.4092,-1.4123,-0.01661
599.8000,5.5411,-0.8625,1.4686,0.08482,5.4453,-1.4109,-0.01226
599.9000,5.5765,-0.8607,1.4692,0.08803,5.4866,-1.4092,-0.00771
600.0000,5.6154,-0.8586,1.4699,0.09133,5.5207,-1.4078,-0.00442
600.1000,5.6524,-0.8566,1.4707,0.09429,5.5563,-1.4066,-0.00156
600.2000,5.6904,-0.8545,1.4717,0.09716,5.5877,-1.4054,0.00047
600.3000,5.7243,-0.8527,1.4726,0.09956,5.6192,-1.4041,0.00196
600.4000,5.7543,-0.8512,1.4734,0.10149,5.6474,-1.4030,0.00281
600.5000,5.7804,-0.8499,1.4742,0.10300,5.6705,-1.4231,-0.00402
600.6000,5.8047,-0.8488,1.4750,0.10424,5.6926,-1.4223,-0.00436
600.7000,5.8247,-0.8480,1.4757,0.10510,5.7102,-1.4215,-0.00522
600.8000,5.8429,-0.8474,1.4764,0.10574,5.7258,-1.4208,-0.00644
600.9000,5.8606,-0.8472,1.4771,0.10621,5.7371,-1.4205,-0.00777
601.0000,5.8753,-0.8474,1.4778,0.10647,5.7464,-1.4199,-0.00945
601.1000,5.8852,-0.8478,1.4783,0.10658,5.7518,-1.4195,-0.01097
601.2000,5.8953,-0.8486,1.4788,0.10664,5.7559,-1.4190,-0.01286
601.3000,5.9017,-0.8496,1.4791,0.10664,5.7577,-1.4195,-0.01452
601.4000,5.9082,-0.8511,1.4795,0.10658,5.7585,-1.4213,-0.01581
601.5000,5.9130,-0.8528,1.4797,0.10652,5.7592,-1.4251,-0.01671
601.6000,5.9165,-0.8543,1.4798,0.10644,5.7597,-1.4295,-0.01719
601.7000,5.9202,-0.8565,1.4800,0.10633,5.7599,-1.4348,-0.01759
601.8000,5.9229,-0.8585,1.4802,0.10623,5.7600,-1.4393,-0.01801
601.9040,5.9259,-0.8610,1.4803,0.10613,5.7597,-1.4437,-0.01859
602.0000,5.9283,-0.8631,1.4803,0.10605,5.7588,-1.4478,-0.01905
602.1000,5.9303,-0.8651,1.4804,0.10596,5.7580,-1.4512,-0.01941
602.2000,5.9324,-0.8672,1.4804,0.10586,5.7579,-1.4548,-0.01955
602.3000,5.9344,-0.8691,1.4804,0.10576,5.7582,-1.4586,-0.01956
602.4000,5.9360,-0.8706,1.4805,0.10566,5.7595,-1.4617,-0.01955
602.5000,5.9381,-0.8725,1.4805,0.10555,5.7613,-1.4656,-0.01947
602.6000,5.9397,-0.8739,1.4804,0.10546,5.7626,-1.4693,-0.01940
602.7000,5.9414,-0.8755,1.4803,0.10536,5.7638,-1.4746,-0.01933
602.8000,5.9430,-0.8769,1.4802,0.10528,5.7648,-1.4792,-0.01925
602.9000,5.9444,-0.8780,1.4800,0.10521,5.7659,-1.4835,-0.01923
603.0000,5.9458,-0.8790,1.4796,0.10514,5.7672,-1.4866,-0.01934
603.1000,5.9471,-0.8798,1.4791,0.10509,5.7692,-1.4892,-0.01951
603.2000,5.9483,-0.8803,1.4784,0.10505,5.7714,-1.4912,-0.01968
603.3000,5.9495,-0.8806,1.4774,0.10502,5.7738,-1.4932,-0.01984
603.4000,5.9506,-0.8808,1.4764,0.10499,5.7764,-1.4951,-0.01997
603.5000,5.9515,-0.8808,1.4754,0.10496,5.7797,-1.4968,-0.02012
603.6000,5.9522,-0.8807,1.4745,0.10493,5.7833,-1.4985,-0.02027
603.7000,5.9529,-0.8805,1.4734,0.10491,5.7866,-1.4996,-0.02043
603.8000,5.9532,-0.8802,1.4725,0.10491,5.7897,-1.5001,-0.02061
603.9000,5.9533,-0.8796,1.4713,0.10493,5.7919,-1.5000,-0.02075
604.0000,5.9531,-0.8790,1.4702,0.10494,5.7933,-1.4993,-0.02086
604.1000,5.9526,-0.8782,1.4690,0.10495,5.7940,-1.4976,-0.02101
604.2000,5.9519,-0.8774,1.4680,0.10496,5.7942,-1.4960,-0.02111
604.3000,5.9511,-0.8767,1.4670,0.10495,5.7935,-1.4953,-0.02129
604.4000,5.9500,-0.8760,1.4660,0.10493,5.7915,-1.4952,-0.02152
604.5000,5.9491,-0.8754,1.4652,0.10493,5.7890,-1.4956,-0.02173
604.6000,5.9478,-0.8746,1.4641,0.10492,5.7865,-1.4963,-0.02195
604.7000,5.9466,-0.8739,1.4631,0.10492,5.7839,-1.4965,-0.02216
604.8000,5.9454,-0.8732,1.4619,0.10490,5.7810,-1.4957,-0.02233
604.9000,5.9444,-0.8725,1.4607,0.10490,5.7780,-1.4948,-0.02241
605.0000,5.9433,-0.8716,1.4590,0.10489,5.7749,-1.4944,-0.02256
605.1000,5.9421,-0.8707,1.4570,0.10488,5.7717,-1.4941,-0.02279
605.2000,5.9410,-0.8698,1.4549,0.10487,5.7688,-1.4937,-0.02297
605.3000,5.9401,-0.8690,1.4529,0.10488,5.7659,-1.4928,-0.02308
605.4000,5.9392,-0.8678,1.4505,0.10490,5.7641,-1.4916,-0.02310
605.5000,5.9385,-0.8669,1.4485,0.10491,5.7632,-1.4900,-0.02310
605.6000,5.9378,-0.8658,1.4462,0.10492,5.7634,-1.4885,-0.02306
605.7000,5.9371,-0.8646,1.4439,0.10492,5.7643,-1.4880,-0.02309
605.8000,5.9366,-0.8637,1.4420,0.10489,5.7651,-1.4879,-0.02327
605.9000,5.9359,-0.8627,1.4400,0.10485,5.7658,-1.4880,-0.02350
606.0000,5.9353,-0.8619,1.4385,0.10482,5.7660,-1.4875,-0.02371
606.1000,5.9345,-0.8610,1.4370,0.10479,5.7660,-1.4866,-0.02384
606.2000,5.9335,-0.8601,1.4356,0.10478,5.7655,-1.4853,-0.02399
606.3000,5.9323,-0.8593,1.4343,0.10478,5.7645,-1.4839,-0.02416
606.4000,5.9312,-0.8585,1.4332,0.10480,5.7630,-1.4823,-0.02432
606.5000,5.9299,-0.8577,1.4320,0.10481,5.7611,-1.4808,-0.02450
606.6000,5.9286,-0.8570,1.4309,0.10482,5.7581,-1.4787,-0.02463
606.7000,5.9274,-0.8563,1.4298,0.10482,5.7550,-1.4765,-0.02476
606.8000,5.9260,-0.8556,1.4286,0.10483,5.7519,-1.4741,-0.02478
606.9000,5.9247,-0.8548,1.4274,0.10484,5.7486,-1.4719,-0.02480
607.0000,5.9235,-0.8540,1.4260,0.10484,5.7460,-1.4700,-0.02485
607.1000,5.9225,-0.8534,1.4246,0.10484,5.7443,-1.4680,-0.02488
607.2000,5.9217,-0.8529,1.4235,0.10482,5.7431,-1.4658,-0.02487
607.3000,5.9212,-0.8525,1.4226,0.10481,5.7424,-1.4635,-0.02484
607.4000,5.9208,-0.8520,1.4218,0.10481,5.7424,-1.4610,-0.02475
607.5000,5.9204,-0.8516,1.4212,0.10480,5.7429,-1.4580,-0.02468
607.6000,5.9202,-0.8513,1.4209,0.10481,5.7444,-1.4545,-0.02466
607.7000,5.9201,-0.8512,1.4206,0.10480,5.7458,-1.4513,-0.02465
607.8000,5.9201,-0.8512,1.4188,0.10479,5.7468,-1.4486,-0.02470
607.9000,5.9199,-0.8514,1.4153,0.10477,5.7477,-1.4463,-0.02480
608.0000,5.9195,-0.8519,1.4101,0.10475,5.7487,-1.4450,-0.02501
608.1000,5.9191,-0.8526,1.4036,0.10471,5.7504,-1.4446,-0.02535
608.2000,5.9185,-0.8535,1.3961,0.10468,5.7525,-1.4444,-0.02569
608.3000,5.9178,-0.8545,1.3881,0.10466,5.7543,-1.4439,-0.02594
608.4000,5.9171,-0.8555,1.3806,0.10465,5.7552,-1.4430,-0.02605
608.5000,5.9163,-0.8567,1.3722,0.10464,5.7553,-1.4417,-0.02617
608.6000,5.9154,-0.8579,1.3647,0.10463,5.7548,-1.4403,-0.02625
608.7000,5.9143,-0.8593,1.3570,0.10461,5.7541,-1.4389,-0.02639
608.8040,5.9132,-0.8608,1.3501,0.10458,5.7532,-1.4380,-0.02656
608.9000,5.9122,-0.8623,1.3440,0.10455,5.7523,-1.4374,-0.02681
609.0040,5.9111,-0.8642,1.3383,0.10451,5.7519,-1.4370,-0.02709
609.1000,5.9101,-0.8660,1.3336,0.10447,5.7520,-1.4368,-0.02736
609.2040,5.9092,-0.8677,1.3302,0.10444,5.7524,-1.4371,-0.02762
609.3000,5.9082,-0.8697,1.3273,0.10439,5.7522,-1.4377,-0.02793
609.4000,5.9073,-0.8718,1.3253,0.10437,5.7519,-1.4382,-0.02818
609.5000,5.9061,-0.8741,1.3239,0.10436,5.7511,-1.4390,-0.02838
609.6000,5.9052,-0.8761,1.3233,0.10435,5.7500,-1.4404,-0.02859
609.7000,5.9041,-0.8781,1.3232,0.10435,5.7482,-1.4418,-0.02882
609.8000,5.9029,-0.8802,1.3234,0.10437,5.7456,-1.4426,-0.02896
609.9000,5.9019,-0.8819,1.3237,0.10438,5.7428,-1.4430,-0.02909
610.0000,5.9006,-0.8841,1.3242,0.10438,5.7400,-1.4434,-0.02919
610.1000,5.8995,-0.8862,1.3247,0.10438,5.7380,-1.4437,-0.02929
610.2000,5.8985,-0.8880,1.3251,0.10438,5.7358,-1.4445,-0.02940
610.3000,5.8974,-0.8901,1.3254,0.10436,5.7333,-1.4458,-0.02959
610.4000,5.8965,-0.8920,1.3257,0.10435,5.7312,-1.4477,-0.02978
610.5000,5.8955,-0.8942,1.3259,0.10432,5.7291,-1.4507,-0.03002
610.6000,5.8948,-0.8959,1.3261,0.10429,5.7279,-1.4544,-0.03030
610.7000,5.8941,-0.8978,1.3265,0.10427,5.7270,-1.4593,-0.03056
610.8000,5.8935,-0.8997,1.3272,0.10423,5.7266,-1.4637,-0.03081
610.9000,5.8931,-0.9011,1.3279,0.10421,5.7262,-1.4687,-0.03104
611.0000,5.8926,-0.9024,1.3290,0.10420,5.7253,-1.4738,-0.03122
611.1000,5.8921,-0.9035,1.3305,0.10419,5.7236,-1.4791,-0.03138
611.2000,5.8915,-0.9043,1.3321,0.10420,5.7213,-1.4844,-0.03144
611.3000,5.8910,-0.9048,1.3340,0.10421,5.7194,-1.4886,-0.03149
611.4000,5.8906,-0.9049,1.3358,0.10423,5.7174,-1.4921,-0.03148
611.5000,5.8902,-0.9049,1.3383,0.10425,5.7153,-1.4948,-0.03144
611.6000,5.8899,-0.9047,1.3405,0.10427,5.7132,-1.4971,-0.03139
611.7000,5.8897,-0.9043,1.3432,0.10431,5.7117,-1.4986,-0.03132
611.8000,5.8895,-0.9036,1.3460,0.10434,5.7109,-1.4994,-0.03126
611.9000,5.8895,-0.9029,1.3489,0.10438,5.7104,-1.4997,-0.03116
612.0000,5.8897,-0.9021,1.3516,0.10441,5.7102,-1.4995,-0.03107
612.1000,5.8900,-0.9010,1.3545,0.10444,5.7101,-1.4988,-0.03101
612.2000,5.8904,-0.8999,1.3574,0.10447,5.7103,-1.4972,-0.03091
612.3000,5.8910,-0.8988,1.3604,0.10451,5.7103,-1.4957,-0.03080
612.4000,5.8916,-0.8976,1.3634,0.10455,5.7108,-1.4947,-0.03080
612.5000,5.8923,-0.8965,1.3663,0.10458,5.7117,-1.4936,-0.03082
612.6000,5.8929,-0.8956,1.3687,0.10461,5.7129,-1.4923,-0.03084
612.7000,5.8936,-0.8945,1.3713,0.10463,5.7140,-1.4898,-0.03082
612.8000,5.8944,-0.8935,1.3739,0.10463,5.7149,-1.4871,-0.03080
612.9000,5.8952,-0.8924,1.3765,0.10464,5.7156,-1.4838,-0.03079
613.0000,5.8960,-0.8915,1.3787,0.10465,5.7165,-1.4798,-0.03075
613.1000,5.8968,-0.8906,1.3809,0.10466,5.7175,-1.4761,-0.03072
613.2000,5.8975,-0.8901,1.3827,0.10466,5.7187,-1.4734,-0.03078
613.3000,5.8984,-0.8895,1.3850,0.10466,5.7204,-1.4713,-0.03085
613.4000,5.8993,-0.8891,1.3871,0.10466,5.7223,-1.4702,-0.03098
613.5000,5.9002,-0.8890,1.3888,0.10464,5.7247,-1.4700,-0.03116
613.6000,5.9011,-0.8890,1.3909,0.10463,5.7266,-1.4702,-0.03136
613.7000,5.9018,-0.8891,1.3928,0.10462,5.7279,-1.4703,-0.03153
613.8000,5.9024,-0.8893,1.3947,0.10462,5.7293,-1.4700,-0.03167
613.9000,5.9029,-0.8894,1.3967,0.10463,5.7303,-1.4691,-0.03179
614.0000,5.9035,-0.8896,1.3990,0.10466,5.7313,-1.4682,-0.03185
614.1000,5.9040,-0.8897,1.4013,0.10469,5.7328,-1.4680,-0.03191
614.2000,5.9045,-0.8900,1.4039,0.10469,5.7338,-1.4688,-0.03204
614.3000,5.9050,-0.8904,1.4065,0.10469,5.7343,-1.4708,-0.03217
614.4000,5.9054,-0.8910,1.4089,0.10469,5.7336,-1.4733,-0.03230
614.5000,5.9056,-0.8914,1.4110,0.10469,5.7322,-1.4758,-0.03244
614.6000,5.9057,-0.8920,1.4136,0.10468,5.7306,-1.4780,-0.03256
614.7000,5.9058,-0.8925,1.4156,0.10467,5.7293,-1.4805,-0.03271
614.8000,5.9059,-0.8931,1.4180,0.10465,5.7284,-1.4824,-0.03283
614.9000,5.9060,-0.8936,1.4205,0.10463,5.7280,-1.4845,-0.03296
615.0000,5.9062,-0.8940,1.4227,0.10461,5.7275,-1.4864,-0.03305
615.1000,5.9064,-0.8943,1.4250,0.10462,5.7270,-1.4885,-0.03315
615.2000,5.9065,-0.8946,1.4272,0.10462,5.7269,-1.4908,-0.03322
615.3000,5.9068,-0.8948,1.4293,0.10461,5.7273,-1.4929,-0.03332
615.4000,5.9070,-0.8951,1.4314,0.10460,5.7276,-1.4949,-0.03339
615.5000,5.9072,-0.8954,1.4335,0.10459,5.7283,-1.4968,-0.03347
615.6000,5.9074,-0.8956,1.4357,0.10460,5.7298,-1.4986,-0.03350
615.7000,5.9077,-0.8957,1.4379,0.10460,5.7317,-1.4999,-0.03358
615.8000,5.9080,-0.8957,1.4400,0.10462,5.7335,-1.5008,-0.03361
615.9000,5.9081,-0.8956,1.4420,0.10463,5.7347,-1.5009,-0.03366
616.0000,5.9082,-0.8955,1.4432,0.10466,5.7351,-1.5008,-0.03368
616.1000,5.9081,-0.8954,1.4431,0.10467,5.7348,-1.5010,-0.03371
616.2000,5.9079,-0.8953,1.4420,0.10469,5.7341,-1.5018,-0.03376
616.3000,5.9076,-0.8951,1.4399,0.10470,5.7326,-1.5033,-0.03380
616.4000,5.9072,-0.8950,1.4371,0.10469,5.7307,-1.5046,-0.03387
616.5000,5.9068,-0.8949,1.4341,0.10467,5.7283,-1.5054,-0.03393
616.6000,5.9065,-0.8948,1.4313,0.10465,5.7267,-1.5053,-0.03401
616.7000,5.9062,-0.8945,1.4278,0.10464,5.7256,-1.5045,-0.03404
616.8000,5.9061,-0.8942,1.4251,0.10464,5.7247,-1.5032,-0.03404
616.9000,5.9060,-0.8938,1.4217,0.10465,5.7239,-1.5023,-0.03405
617.0000,5.9060,-0.8935,1.4188,0.10466,5.7230,-1.5020,-0.03402
617.1000,5.9062,-0.8932,1.4156,0.10463,5.7215,-1.5018,-0.03408
617.2000,5.9065,-0.8929,1.4129,0.10462,5.7204,-1.5018,-0.03413
617.3000,5.9070,-0.8928,1.4102,0.10461,5.7197,-1.5019,-0.03423
617.4000,5.9076,-0.8926,1.4076,0.10461,5.7195,-1.5017,-0.03426
617.5000,5.9083,-0.8924,1.4052,0.10461,5.7198,-1.5016,-0.03432
617.6000,5.9090,-0.8924,1.4031,0.10460,5.7214,-1.5012,-0.03442
617.7000,5.9100,-0.8923,1.4010,0.10460,5.7234,-1.5006,-0.03450
617.8000,5.9108,-0.8923,1.3993,0.10461,5.7260,-1.5003,-0.03456
617.9000,5.9119,-0.8923,1.3974,0.10463,5.7283,-1.5001,-0.03462
618.0000,5.9128,-0.8923,1.3960,0.10464,5.7301,-1.5001,-0.03469
618.1000,5.9135,-0.8924,1.3947,0.10465,5.7317,-1.5009,-0.03477
618.2000,5.9141,-0.8926,1.3935,0.10465,5.7332,-1.5023,-0.03488
618.3000,5.9146,-0.8928,1.3926,0.10465,5.7348,-1.5042,-0.03500
618.4000,5.9150,-0.8930,1.3918,0.10465,5.7363,-1.5067,-0.03511
618.5000,5.9153,-0.8932,1.3912,0.10465,5.7372,-1.5087,-0.03521
618.6000,5.9155,-0.8935,1.3909,0.10464,5.7380,-1.5101,-0.03532
618.7000,5.9157,-0.8936,1.3909,0.10463,5.7382,-1.5108,-0.03539
618.8000,5.9158,-0.8936,1.3910,0.10462,5.7378,-1.5116,-0.03544
618.9000,5.9158,-0.8935,1.3913,0.10461,5.7367,-1.5129,-0.03553
619.0000,5.9157,-0.8936,1.3916,0.10460,5.7349,-1.5144,-0.03563
619.1000,5.9157,-0.8936,1.3920,0.10459,5.7326,-1.5158,-0.03573
619.2000,5.9157,-0.8935,1.3922,0.10462,5.7299,-1.5166,-0.03580
619.3000,5.9157,-0.8933,1.3924,0.10465,5.7274,-1.5169,-0.03582
619.4000,5.9158,-0.8931,1.3925,0.10468,5.7253,-1.5170,-0.03583
619.5000,5.9159,-0.8928,1.3925,0.10471,5.7238,-1.5170,-0.03584
619.6000,5.9161,-0.8925,1.3925,0.10474,5.7230,-1.5171,-0.03587
619.7000,5.9163,-0.8921,1.3926,0.10476,5.7227,-1.5171,-0.03590
619.8000,5.9166,-0.8917,1.3929,0.10478,5.7220,-1.5168,-0.03588
619.9000,5.9170,-0.8911,1.3933,0.10480,5.7212,-1.5165,-0.03589
620.0000,5.9174,-0.8905,1.3939,0.10483,5.7205,-1.5163,-0.03591
620.1000,5.9178,-0.8900,1.3948,0.10485,5.7198,-1.5161,-0.03589
620.2000,5.9183,-0.8894,1.3961,0.10487,5.7187,-1.5159,-0.03587
620.3000,5.9188,-0.8888,1.3978,0.10487,5.7174,-1.5151,-0.03589
620.4000,5.9193,-0.8881,1.3997,0.10487,5.7165,-1.5136,-0.03589
620.5000,5.9199,-0.8875,1.4019,0.10487,5.7159,-1.5113,-0.03588
620.6000,5.9207,-0.8867,1.4048,0.10487,5.7162,-1.5090,-0.03593
620.7000,5.9216,-0.8861,1.4075,0.10487,5.7178,-1.5066,-0.03594
620.8000,5.9226,-0.8855,1.4106,0.10488,5.7202,-1.5046,-0.03596
620.9000,5.9236,-0.8850,1.4136,0.10489,5.7240,-1.5023,-0.03600
621.0040,5.9249,-0.8843,1.4175,0.10489,5.7271,-1.5000,-0.03605
621.1000,5.9261,-0.8838,1.4207,0.10488,5.7301,-1.4985,-0.03614
621.2000,5.9272,-0.8834,1.4236,0.10486,5.7335,-1.4980,-0.03624
621.3040,5.9282,-0.8830,1.4264,0.10484,5.7369,-1.4980,-0.03635
621.4000,5.9290,-0.8828,1.4283,0.10484,5.7399,-1.4977,-0.03643
621.5000,5.9298,-0.8825,1.4302,0.10485,5.7423,-1.4972,-0.03649
621.6000,5.9307,-0.8823,1.4318,0.10486,5.7445,-1.4963,-0.03652
621.7000,5.9312,-0.8820,1.4330,0.10487,5.7471,-1.4951,-0.03655
621.8000,5.9318,-0.8817,1.4344,0.10488,5.7498,-1.4935,-0.03659
621.9000,5.9323,-0.8815,1.4355,0.10489,5.7524,-1.4918,-0.03664
622.0000,5.9328,-0.8813,1.4370,0.10490,5.7545,-1.4900,-0.03668
622.1000,5.9331,-0.8811,1.4382,0.10491,5.7564,-1.4877,-0.03671
622.2000,5.9335,-0.8810,1.4399,0.10493,5.7574,-1.4854,-0.03672
622.3000,5.9337,-0.8810,1.4417,0.10495,5.7575,-1.4826,-0.03674
622.4000,5.9338,-0.8810,1.4435,0.10496,5.7576,-1.4801,-0.03677
622.5000,5.9338,-0.8813,1.4459,0.10496,5.7576,-1.4780,-0.03682
622.6000,5.9338,-0.8817,1.4482,0.10497,5.7576,-1.4768,-0.03688
622.7000,5.9339,-0.8822,1.4502,0.10496,5.7572,-1.4767,-0.03702
622.8000,5.9340,-0.8830,1.4525,0.10494,5.7563,-1.4773,-0.03717
622.9000,5.9341,-0.8839,1.4544,0.10492,5.7557,-1.4784,-0.03729
623.0000,5.9344,-0.8850,1.4563,0.10491,5.7556,-1.4795,-0.03739
623.1000,5.9346,-0.8861,1.4580,0.10490,5.7558,-1.4804,-0.03752
623.2000,5.9349,-0.8872,1.4597,0.10489,5.7563,-1.4810,-0.03762
623.3000,5.9352,-0.8883,1.4612,0.10488,5.7572,-1.4815,-0.03772
623.4000,5.9356,-0.8895,1.4629,0.10488,5.7583,-1.4827,-0.03780
623.5000,5.9360,-0.8906,1.4644,0.10487,5.7589,-1.4842,-0.03788
623.6000,5.9363,-0.8918,1.4658,0.10485,5.7587,-1.4870,-0.03799
623.7000,5.9365,-0.8929,1.4670,0.10485,5.7580,-1.4899,-0.03806
623.8000,5.9367,-0.8941,1.4682,0.10484,5.7565,-1.4928,-0.03814
623.9000,5.9369,-0.8951,1.4692,0.10484,5.7551,-1.4953,-0.03822
624.0000,5.9371,-0.8960,1.4703,0.10484,5.7543,-1.4971,-0.03827
624.1000,5.9372,-0.8967,1.4715,0.10485,5.7533,-1.4982,-0.03828
624.2000,5.9373,-0.8973,1.4726,0.10488,5.7526,-1.4986,-0.03826
624.3000,5.9376,-0.8978,1.4740,0.10492,5.7520,-1.4980,-0.03821
624.4000,5.9377,-0.8981,1.4749,0.10493,5.7514,-1.4974,-0.03815
624.5000,5.9379,-0.8985,1.4759,0.10496,5.7518,-1.4970,-0.03809
624.6000,5.9382,-0.8988,1.4767,0.10498,5.7527,-1.4970,-0.03809
624.7040,5.9384,-0.8992,1.4772,0.10499,5.7542,-1.4971,-0.03809
624.8000,5.9388,-0.8996,1.4775,0.10500,5.7556,-1.4969,-0.03812
624.9000,5.9391,-0.8999,1.4776,0.10500,5.7565,-1.4961,-0.03816
625.0000,5.9393,-0.9004,1.4775,0.10500,5.7574,-1.4952,-0.03820
625.1000,5.9395,-0.9009,1.4773,0.10502,5.7583,-1.4944,-0.03820
625.2000,5.9398,-0.9015,1.4769,0.10502,5.7588,-1.4936,-0.03823
625.3000,5.9401,-0.9022,1.4766,0.10502,5.7599,-1.4925,-0.03825
625.4000,5.9404,-0.9029,1.4762,0.10500,5.7610,-1.4919,-0.03830
625.5000,5.9407,-0.9039,1.4758,0.10499,5.7615,-1.4913,-0.03838
625.6000,5.9410,-0.9048,1.4755,0.10499,5.7617,-1.4907,-0.03843
625.7000,5.9413,-0.9059,1.4753,0.10499,5.7616,-1.4905,-0.03849
625.8000,5.9418,-0.9071,1.4752,0.10498,5.7611,-1.4906,-0.03856
625.9000,5.9422,-0.9084,1.4752,0.10497,5.7601,-1.4914,-0.03862
626.0000,5.9426,-0.9096,1.4754,0.10496,5.7587,-1.4928,-0.03871
626.1000,5.9432,-0.9110,1.4758,0.10494,5.7577,-1.4945,-0.03879
626.2000,5.9439,-0.9125,1.4763,0.10492,5.7566,-1.4963,-0.03886
626.3000,5.9446,-0.9140,1.4771,0.10490,5.7556,-1.4977,-0.03892
626.4000,5.9454,-0.9153,1.4778,0.10490,5.7553,-1.4990,-0.03901
626.5000,5.9462,-0.9166,1.4785,0.10489,5.7557,-1.5002,-0.03904
626.6000,5.9474,-0.9180,1.4789,0.10488,5.7565,-1.5017,-0.03913
626.7000,5.9485,-0.9192,1.4789,0.10488,5.7578,-1.5031,-0.03918
626.8000,5.9496,-0.9204,1.4787,0.10488,5.7596,-1.5046,-0.03925
626.9000,5.9506,-0.9217,1.4782,0.10487,5.7618,-1.5060,-0.03930
627.0000,5.9519,-0.9231,1.4775,0.10486,5.7640,-1.5071,-0.03934
627.1000,5.9529,-0.9243,1.4769,0.10484,5.7658,-1.5078,-0.03939
627.2000,5.9539,-0.9255,1.4763,0.10481,5.7671,-1.5082,-0.03944
627.3000,5.9549,-0.9267,1.4757,0.10477,5.7676,-1.5084,-0.03950
627.4000,5.9558,-0.9280,1.4750,0.10473,5.7677,-1.5087,-0.03958
627.5000,5.9567,-0.9291,1.4744,0.10472,5.7677,-1.5096,-0.03963
627.6000,5.9575,-0.9304,1.4737,0.10471,5.7670,-1.5110,-0.03968
627.7000,5.9583,-0.9315,1.4729,0.10471,5.7661,-1.5131,-0.03970
627.8000,5.9594,-0.9330,1.4717,0.10470,5.7652,-1.5158,-0.03976
627.9000,5.9603,-0.9342,1.4706,0.10469,5.7649,-1.5190,-0.03986
628.0000,5.9612,-0.9353,1.4697,0.10469,5.7654,-1.5233,-0.03997
628.1040,5.9625,-0.9366,1.4686,0.10471,5.7673,-1.5287,-0.04007
628.2000,5.9636,-0.9375,1.4677,0.10473,5.7698,-1.5334,-0.04017
628.3000,5.9650,-0.9383,1.4667,0.10475,5.7727,-1.5387,-0.04025
628.4000,5.9661,-0.9388,1.4656,0.10476,5.7748,-1.5433,-0.04030
628.5000,5.9670,-0.9391,1.4646,0.10477,5.7758,-1.5471,-0.04032
628.6000,5.9680,-0.9393,1.4633,0.10480,5.7768,-1.5515,-0.04030
628.7040,5.9690,-0.9391,1.4619,0.10482,5.7777,-1.5556,-0.04026
628.8000,5.9696,-0.9388,1.4607,0.10484,5.7786,-1.5588,-0.04024
628.9000,5.9703,-0.9381,1.4594,0.10487,5.7794,-1.5611,-0.04018
629.0000,5.9709,-0.9371,1.4579,0.10490,5.7803,-1.5627,-0.04013
629.1040,5.9714,-0.9360,1.4566,0.10493,5.7816,-1.5630,-0.04010
629.2000,5.9718,-0.9348,1.4553,0.10495,5.7827,-1.5616,-0.04006
629.3000,5.9721,-0.9332,1.4540,0.10499,5.7838,-1.5591,-0.03999
629.4000,5.9724,-0.9313,1.4525,0.10504,5.7845,-1.5564,-0.03991
629.5000,5.9726,-0.9296,1.4513,0.10507,5.7852,-1.5537,-0.03987
629.6000,5.9729,-0.9278,1.4503,0.10510,5.7859,-1.5507,-0.03978
629.7000,5.9732,-0.9261,1.4494,0.10512,5.7865,-1.5477,-0.03975
629.8000,5.9734,-0.9244,1.4487,0.10515,5.7872,-1.5450,-0.03974
629.9000,5.9736,-0.9229,1.4484,0.10518,5.7882,-1.5432,-0.03976
630.0000,5.9737,-0.9215,1.4481,0.10521,5.7895,-1.5415,-0.03980
630.1000,5.9738,-0.9203,1.4481,0.10523,5.7900,-1.5407,-0.03984
630.2000,5.9737,-0.9192,1.4482,0.10525,5.7899,-1.5404,-0.03987
630.3000,5.9736,-0.9181,1.4482,0.10527,5.7886,-1.5399,-0.03993
630.4000,5.9734,-0.9171,1.4481,0.10529,5.7875,-1.5394,-0.03999
630.5000,5.9732,-0.9160,1.4479,0.10533,5.7868,-1.5391,-0.04002
630.6000,5.9730,-0.9149,1.4476,0.10536,5.7865,-1.5390,-0.04009
630.7000,5.9728,-0.9138,1.4472,0.10538,5.7860,-1.5390,-0.04011
630.8000,5.9727,-0.9127,1.4467,0.10540,5.7852,-1.5385,-0.04015
630.9000,5.9726,-0.9116,1.4461,0.10543,5.7842,-1.5373,-0.04014
631.0000,5.9725,-0.9104,1.4454,0.10547,5.7837,-1.5349,-0.04012
631.1000,5.9725,-0.9088,1.4445,0.10555,5.7844,-1.5314,-0.04002
631.2000,5.9726,-0.9075,1.4437,0.10561,5.7857,-1.5278,-0.03994
631.3000,5.9727,-0.9058,1.4427,0.10568,5.7875,-1.5235,-0.03984
631.4000,5.9729,-0.9043,1.4416,0.10571,5.7893,-1.5189,-0.03981
631.5000,5.9731,-0.9030,1.4403,0.10574,5.7908,-1.5148,-0.03976
